-2.021747370995353 -1.9425343875552321
-1.9799156272927365 -1.9001293008670581
-1.9399853264856932 -1.856855238289107
-1.9019564685742234 -1.816119846776279
-1.86202616776718 -1.7740433035416525
-1.8220958669601368 -1.7327064046073133
-1.784067009048667 -1.6925521621875692
-1.7441367082416237 -1.6502466814314238
-1.7042064074345804 -1.6062329745531851
-1.6661775495231106 -1.565303866675996
-1.6281486916116408 -1.52321246061264
-1.5901198337001712 -1.4817022036423673
-1.5501895328931279 -1.4402244200794017
-1.5102592320860846 -1.3990636269308454
-1.4703289312790413 -1.3554021316241727
-1.430398630471998 -1.3141004538469905
-1.392369772560528 -1.2725901968767181
-1.3524394717534847 -1.2289639227272016
-1.3125091709464414 -1.1878207401572238
-1.2744803130349718 -1.1474727813731183
-1.236451455123502 -1.106543673495929
-1.1984225972120321 -1.0654208492543784
-1.1584922964049889 -1.024224834948666
-1.1185619955979456 -0.98316970527158
-1.0786316947909023 -0.9422202390659633
-1.038701393983859 -0.8989813976451693
-0.9987710931768157 -0.8572218448249509
-0.9588407923697724 -0.8149868063831196
-0.9208119344583026 -0.772120534862319
-0.8827830765468327 -0.7331285906287417
-0.8447542186353629 -0.69181205002283
-0.8048239178283196 -0.6475517950444951
-0.7648936170212763 -0.6051054296597238
-0.724963316214233 -0.5620250834461342
-0.6850330154071897 -0.5201422565758689
-0.6451027146001467 -0.479844381777649
-0.6051724137931034 -0.43866597805051466
-0.5652421129860601 -0.3971353627518144
-0.5234103692834433 -0.35868385095446564
-0.48157862558082654 -0.321993397014946
-0.43974688187820976 -0.28671178936168906
-0.397915138175593 -0.25301513378047824
-0.3560833944729762 -0.2172052087698726
-0.31425165077035944 -0.18597403418962233
-0.27241990706774266 -0.15703223482454942
-0.23058816336512566 -0.12932317595995646
-0.1887564196625089 -0.10337517495319237
-0.14692467595989234 -0.07689885658908002
-0.10509293225727534 -0.05429686551219093
-0.06530889628835324 -0.03172931326607786
-0.02142944485204179 -0.011030047002023924
0.019895247411755523 -0.011651271610330749
0.06223404255319176 -0.012141886509144273
0.10406578625580831 -0.023704417874134354
0.1458975299584253 -0.04266339224200566
0.18772927366104186 -0.06461616496818601
0.22956101736365886 -0.08885831290954394
0.2713927610662754 -0.11521373028029624
0.3132245047688924 -0.1429779939373117
0.35505624847150896 -0.17408826752420214
0.39688799217412596 -0.20924897418409882
0.4387197358767425 -0.24476189241556123
0.4805514795793595 -0.28238808007641825
0.5223832232819761 -0.3191337388083608
0.5642149669845931 -0.3569360322550006
0.6060467106872096 -0.3972038067026009
0.6478784543898266 -0.4381760042933327
0.6878087551968699 -0.47864024285514306
0.7258376131083395 -0.5198468734670909
0.7657679139153828 -0.5618080112080559
0.8056982147224261 -0.6051603846567057
0.8437270726338961 -0.6484978952766265
0.8798544876497925 -0.6888893601000099
0.9140804597701151 -0.7293050967137265
0.9502078747860114 -0.7698041817395316
0.9901381755930547 -0.8115539925375574
1.030068476400098 -0.8558925583865915
1.0680973343115676 -0.8992300690065123
1.1061261922230377 -0.9417927141689879
1.1441550501345072 -0.984355359331464
1.1821839080459773 -1.0273054372226627
1.2221142088530206 -1.0693898490136755
1.2620445096600639 -1.1128126647766385
1.3000733675715335 -1.1563438917609203
1.3381022254830035 -1.1977442387372288
1.376131083394473 -1.2416628984502336
1.4160613842015164 -1.2848391661131
1.4559916850085597 -1.3260078278180418
1.4940205429200297 -1.3705076366241298
1.530147957935926 -1.4105116687187906
1.566275372951822 -1.4515703787971952
1.604304230863292 -1.495101605781477
1.6442345316703353 -1.5391584023732587
1.6841648324773786 -1.5823522806147037
1.7221936903888482 -1.6247212094128187
1.7602225483003182 -1.6672838545752944
1.7982514062117878 -1.7096527833734094
1.8362802641232578 -1.7500845485279122
1.8762105649303011 -1.794352672062633
1.9161408657373444 -1.8367540742680553
1.954169723648814 -1.8791230030661703
1.9941000244558573 -1.9230917467650603
1.9902971386647108 -1.969256525449405
