0.0 0.0
0.09265712888236743 0.012909099069611019
0.13448887258498443 0.030227916573013713
0.17632061628760098 0.04103082000244962
0.21815235999021798 0.05183372343188575
0.25998410369283453 0.06193220371818997
0.30181584739545153 0.07414395343388902
0.3436475910980681 0.08547517422067363
0.3854793348006851 0.09610197186432701
0.42731107850330163 0.10725708686532842
0.46914282220591863 0.11717946136585011
0.5109745659085352 0.1292151052957664
0.5528063096111522 0.1401941145109853
0.5946380533137687 0.15064480636885547
0.6364697970163857 0.1612716040125084
0.6783015407190023 0.1715461900845956
0.7201332844216193 0.181996881942466
0.7619650281242358 0.19508916058707948
0.8037967718268528 0.20518764087338393
0.8456285155294694 0.2161666500886028
0.8874602592320864 0.22644123616069023
0.9292920029347029 0.23653971644699445
0.9711237466373199 0.24839925459112777
1.0129554903399365 0.2600826869494781
1.0547872340425535 0.26982895566421683
1.09661897774517 0.2808079648794357
1.138450721447787 0.2907303393799574
1.1802824651504036 0.3020615601667418
1.2221142088530206 0.31374499252509236
1.2639459525556371 0.32472400174031124
1.3057776962582541 0.33570301095553035
1.3476094399608707 0.34580149124183435
1.3894411836634877 0.35625218309970474
1.4312729273661042 0.36864003860118677
1.4731046710687212 0.3794429420306227
1.5149364147713378 0.38936531653114437
1.5567681584739548 0.3994637968174486
1.5985999021765713 0.41009059446110174
1.6404316458791883 0.4214218152478866
1.6822633895818049 0.4322247186773225
1.7240951332844219 0.44267541053519266
1.7659268769870384 0.45294999660727986
1.807758620689655 0.463576794250933
1.849590364392272 0.47367527453723746
1.891422108094889 0.48571091846715375
1.933253851797506 0.49651382189658966
1.975085595500122 0.5073167253260256
2.016917339202739 0.5172390998265473
2.0416360968451945 0.5230863115054205
